Date,Open,High,Low,Close,Adj Close,Volume
2/13/2018,161.949997,164.75,161.649994,164.339996,160.643784,32549200
2/12/2018,158.5,163.889999,157.509995,162.710007,159.050415,60819500
2/9/2018,157.070007,157.889999,150.240005,156.410004,152.892105,70672600
2/8/2018,160.289993,161,155.029999,155.149994,151.044632,54390500
2/7/2018,163.089996,163.399994,159.070007,159.539993,155.318436,51608600
2/6/2018,154.830002,163.720001,154,163.029999,158.71611,68243800
2/5/2018,159.100006,163.880005,156,156.490005,152.349167,72738500
2/2/2018,166,166.800003,160.100006,160.5,156.253067,86593800
2/1/2018,167.169998,168.619995,166.759995,167.779999,163.340424,47230800
1/31/2018,166.869995,168.440002,166.5,167.429993,162.999695,32478900
1/30/2018,165.529999,167.369995,164.699997,166.970001,162.551865,46048200
1/29/2018,170.160004,170.160004,167.070007,167.960007,163.515671,50640400
1/26/2018,172,172,170.059998,171.509995,166.971725,39143000
1/25/2018,174.509995,174.949997,170.529999,171.110001,166.582321,41529000
1/24/2018,177.25,177.300003,173.199997,174.220001,169.610016,51105100
1/23/2018,177.300003,179.440002,176.820007,177.039993,172.355392,32689100
1/22/2018,177.300003,177.779999,176.600006,177,172.316452,27108600
1/19/2018,178.610001,179.580002,177.410004,178.460007,173.737839,32425100
1/18/2018,179.369995,180.100006,178.25,179.259995,174.516632,31193400
1/17/2018,176.149994,179.25,175.070007,179.100006,174.360886,34386800
1/16/2018,177.899994,179.389999,176.139999,176.190002,171.527893,29565900
1/12/2018,176.179993,177.360001,175.649994,177.089996,172.404099,25418100
1/11/2018,174.589996,175.490005,174.490005,175.279999,170.641968,18667700
1/10/2018,173.160004,174.300003,173,174.289993,169.678162,23959900
1/9/2018,174.550003,175.059998,173.410004,174.330002,169.717117,21584000
1/8/2018,174.350006,175.610001,173.929993,174.350006,169.736588,20567800
1/5/2018,173.440002,175.369995,173.050003,175,170.369385,23660000
1/4/2018,172.539993,173.470001,172.080002,173.029999,168.451508,22434600
1/3/2018,172.529999,174.550003,171.960007,172.229996,167.672668,29517900
1/2/2018,170.160004,172.300003,169.259995,172.259995,167.701889,25555900
